Curso;Módulo atual;Faltas Consecutivas;Idade;Sexo;Bairro;Cidade;Pend. Acad.;Possui Pendência Financeira;Bolsista;Antecipou Parcela;Situação (código)
Curso Técnico em Radiologia;1;0;43;1;Boa Vista;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;0;27;1;Simão;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;1;0;22;1;Centro;Cândido Sales;0;1;0;0;12
Curso Técnico em Radiologia;1;0;22;1;Centro;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;0;34;1;Patagônia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;0;27;1;Alto Maron;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;0;26;0;Felícia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;0;24;0;Boa Vista;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;0;32;0;São Pedro;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;2;43;1;Primavera;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;0;19;0;Centro;Barra do Choça;0;0;0;0;9
Curso Técnico em Radiologia;1;0;52;1;Senhorinha cairo;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;1;29;1;Ibirapuera;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;0;43;1;Centro;Vitória da Conquista;0;1;0;0;9
Curso Técnico em Radiologia;1;1;29;1;Espirito Santos ;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;1;41;1;Centro;Pradoso;0;0;0;1;9
Curso Técnico em Radiologia;1;1;38;1;Sao Pedro;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;0;21;0;Vila América;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;0;19;0;Cidade Maravilhosa;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;1;34;1;Recreio ;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;0;35;1;Conde II Universidade;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;0;18;0;Zabelê;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;0;26;1;Kadija;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;7;36;1;Primavera;Vitória da Conquista;0;1;0;0;9
Curso Técnico em Radiologia;1;0;19;0;Rural;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;0;23;1;Centro;Tremedal;0;0;0;0;9
Curso Técnico em Radiologia;1;0;22;0;Primavera;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;0;32;0;Jurema;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;0;25;0;Ibirapuera;Vitória da Conquista;0;1;0;0;9
Curso Técnico em Radiologia;1;0;23;1;Centro;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;0;34;0;Brasil;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;0;23;1;Candeias;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;0;47;1;Guarani;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;0;34;0;Bateias;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Radiologia;1;11;47;1;Boa Vista;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;1;10;28;0;Brasil;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;2;5;40;0;Candeias;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;2;1;24;1;Centro;Caraíbas;0;0;0;0;2
Curso Técnico em Radiologia;2;21;22;1;Campinhos;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;2;17;31;1;Centro;Cândido Sales;0;1;0;0;7
Curso Técnico em Radiologia;2;4;22;1;Zabelê;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;2;21;22;0;Centro;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;4;0;38;1;Boa Vista;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;40;1;Zabelê;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;4;0;32;1;Distrito Industrial;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;26;1;Primavera;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;29;0;Candeias-Recreio;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;27;1;Centro-São João Batista;Anagé;0;0;0;0;9
Curso Técnico em Radiologia;4;0;27;0;Zabelê-Senhorinha Cairo;Vitória da Conquista;0;0;0;0;12
Curso Técnico em Radiologia;4;0;31;0;Ibirapuera;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;30;1;Guarani;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;30;1;Brasil;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;23;1;Ibirapuera;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;46;1;Boa Vista-Condominio Morada Guanabara ;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;26;1;Boa Vista;Vitória da Conquista;0;1;0;0;9
Curso Técnico em Radiologia;4;0;28;0;Candeias;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;24;1;Felicia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;26;1;Zabelê;Vitória da Conquista;0;1;0;0;9
Curso Técnico em Radiologia;4;0;29;0;Jatobá-Comveima;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;25;1;Alto Maron;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;27;1;Bateias;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;38;0;Jurema;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;23;1;Centro;Cândido Sales;0;0;0;0;8
Curso Técnico em Radiologia;4;0;31;0;Lagoa das Flores;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;29;1;Felícia;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;25;1;Alto Maron;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;48;1;Boa Vista;Vitória da Conquista;0;0;0;0;8
Curso Técnico em Radiologia;4;0;33;1;Espírito Santo;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;13;21;0;Centro;São João do Paraíso;0;1;0;0;8
Curso Técnico em Radiologia;4;0;27;0;Cruzeiro;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;30;1;Jatobá;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;31;1;Iguá;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;26;1;Ibirapuera;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;36;0;Patagônia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;33;1;Morada Real;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;31;0;Candeias;Vitória da Conquista;0;0;0;0;8
Curso Técnico em Radiologia;4;0;31;1;Patagônia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;34;1; Simão;Vitória da Conquista;0;1;0;0;9
Curso Técnico em Radiologia;4;0;26;0;Bateias;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;25;1;Simão;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;25;1;Felícia;Vitória da Conquista;0;0;0;0;12
Curso Técnico em Radiologia;4;14;33;0;Centro;Tremedal;0;0;0;0;8
Curso Técnico em Radiologia;4;0;45;1;Recreio;Vitória da Conquista;0;1;0;0;9
Curso Técnico em Radiologia;4;0;27;0;Patagônia;Vitória da Conquista;0;0;0;0;12
Curso Técnico em Radiologia;4;0;25;1;Nova Cidade;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;21;0;Jurema;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;34;0;Miro Cairo;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;24;1;Boa Vista;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;43;1;Espírito Santo;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;41;0;Zabelê;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;37;0;Brasil;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;21;1;Centro;Vitória da Conquista;0;0;0;0;12
Curso Técnico em Radiologia;4;0;22;0;Guarani;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;23;0;Espírito Santo;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;31;1;Guarani;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;33;0;Alto Maron;Vitória da Conquista;0;0;0;0;12
Curso Técnico em Radiologia;4;0;26;1;Espírito Santo;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;40;0;Patagônia;Vitória da Conquista;0;1;0;0;9
Curso Técnico em Radiologia;4;0;24;1;Centro;Inhobim;0;0;0;0;9
Curso Técnico em Radiologia;4;0;20;1;Espírito Santo;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;26;0;Alto Maron;Vitória da Conquista;0;0;0;0;12
Curso Técnico em Radiologia;4;0;32;1;Patagônia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;28;1;Felícia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;38;1;Patagônia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;35;1;Alto do Panorama 2;Vitória da Conquista;0;0;0;1;9
Curso Técnico em Radiologia;4;0;24;1;Ibirapuera;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;24;0;Alto Maron;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;28;0;Candeias;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;21;1;Candeias;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;42;20;1;Distrito Industrial;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;4;0;27;0;Espírito Santo;Vitória da Conquista;0;0;0;1;12
Curso Técnico em Radiologia;4;0;33;1;Felícia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;21;1;Patagônia;Vitória da Conquista;0;1;0;0;9
Curso Técnico em Radiologia;4;0;25;1;Alto Maron;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;13;29;1;Centro;Cordeiros;0;0;0;0;2
Curso Técnico em Radiologia;4;0;22;1;Alto Maron;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;21;1;Alto Maron;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;28;1;Espírito Santo;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;39;0;Centro;Itambé;0;0;0;0;9
Curso Técnico em Radiologia;4;0;26;1;Centro;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;33;1;Centro;Barra do Choça;0;0;0;0;9
Curso Técnico em Radiologia;4;0;25;1;Espírito Santo;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;33;1;Centro;Barra do Choça;0;0;0;0;9
Curso Técnico em Radiologia;4;0;30;1;Patagônia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;24;0;Alto Maron;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;33;0;Zabelê / Urbis 5;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;23;1;Cruzeiro;Vitória da Conquista;0;1;0;0;9
Curso Técnico em Radiologia;4;0;28;1;Centro;Cândido Sales;0;0;0;0;9
Curso Técnico em Radiologia;4;0;25;1;Brasil;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;23;0;Brasil;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;29;1;Distrito Industrial;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;26;0;Guarani;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;13;26;1;Felícia;Vitória da Conquista;0;0;0;0;8
Curso Técnico em Radiologia;4;0;22;0;Boa Vista;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;20;0;Boa Vista;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;23;1;Alto Maron;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;32;0;Espírito Santo;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;24;1;Centro;Planalto;0;0;0;0;5
Curso Técnico em Radiologia;4;0;22;1;Centro;Barra do Choça;0;0;0;0;9
Curso Técnico em Radiologia;4;0;21;1;Ibirapuera;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;35;0;Zabelê;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;31;1;Centro;Dom Basílio;0;0;0;0;5
Curso Técnico em Radiologia;4;0;23;1;Centro;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;23;1;Zabelê;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;25;0;Nova Cidade;Vitória da Conquista;0;1;0;0;9
Curso Técnico em Radiologia;4;0;28;1;Jurema;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;27;1;Centro;Cândido Sales;0;0;0;0;9
Curso Técnico em Radiologia;4;0;31;1;Centro;Anagé;0;0;0;0;9
Curso Técnico em Radiologia;4;0;23;0;Boa Vista-Cond.Residencial vila Roma;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;45;1;Jurema;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;23;1;Boa Vista;Vitória da Conquista;0;0;0;0;12
Curso Técnico em Radiologia;4;0;37;0;Brasil;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;26;1;Campinhos ;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;21;1;Alto Maron;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;22;1;Brasil;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;21;1;Centro;Anagé;0;0;0;0;5
Curso Técnico em Radiologia;4;0;42;1;Bateias;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;26;1;Ibirapuera;Vitória da Conquista;0;1;0;0;6
Curso Técnico em Radiologia;4;0;31;0;Patagônia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;25;0;Alto Maron;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;37;1;Nossa Senhora Aparecida;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;34;0;Felícia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;56;32;0;Primavera;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;4;0;25;1;Boa Vista-Loteamento Conquistense;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;23;1;São Pedro;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;40;1;Zabelê;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;28;1;São Pedro-Henriqueta Prates;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;25;0;Alto Maron;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;4;0;37;0;Primavera-Condomínio Parque Vitoria ;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;23;1;Cruzeiro;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;31;0;Nossa Senhora Aparecida;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;25;1;Candeias;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;43;1;Campinhos;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;4;0;28;1;Ibirapuera;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;27;1;Barra do Itaípe;Ilhéus;0;0;0;0;5
Curso Técnico em Radiologia;4;0;28;0;Boa Vista;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;23;1;Campinhos;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;30;0;Felícia;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;28;0;Patagônia;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;38;1;Centro;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;42;1;Felícia-Recanto dos Passaros;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;32;0;Zabelê-Urbis IV;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;34;0;Centro;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;25;1;Espírito Santo;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;28;0;Zabelê;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;21;1;Patagônia;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;44;1;Zona Ruaral de Dantilandia ;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;33;1;Cruzeiro;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;4;0;38;1;Felícia;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;1;13;25;1;Alto Maron;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;1;14;45;1;Patagônia;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;1;4;36;1;Felícia;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;1;0;34;1;Jatobá;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;1;12;23;1;Morada dos Pássaros;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;1;16;25;1;Bateias;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;1;0;37;1;Campinhos;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;1;3;35;1;Felícia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;1;12;37;0;Candeias;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;1;0;30;1;Espírito Santo;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;1;0;26;1;Urbis 5;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;1;0;28;1;Jardim Valeria;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;1;13;24;1;Ibirapuera;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;1;1;28;0;Recreio;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;1;4;43;1;Nossa Senhora Aparecida;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Radiologia;1;13;24;1;Zabelê;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;1;0;42;1;Boa Vista/ Zona Rural;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;1;13;30;1;Brasil;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;1;13;35;1;Zabele;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;1;3;36;1;Zona Rural;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Radiologia;1;13;36;0;Primavera;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;1;0;19;1;Zabelê;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Radiologia;1;13;36;0;Centro;Anagé;0;1;0;0;8
Curso Técnico em Radiologia;1;0;28;0;Brasil;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;1;0;40;0;Zabelê;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;2;20;22;0;Boa Vista;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;2;4;20;0;Miro Cairo;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;2;15;28;1;Felícia/ Morada dos Pássaros 3;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;2;11;21;1;Ayrton Senna;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;2;17;39;1;Candeias;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;2;1;39;1;Centro;Caraíbas;0;0;0;0;2
Curso Técnico em Radiologia;2;0;33;0;Felícia;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;2;16;36;1;Zabelê;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;2;13;34;1;Ibirapuera;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;2;2;45;1;Bateias;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;2;0;25;0;Airton Senna;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;2;0;36;1;Patagônia;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;1;0;35;0;Rural Limeira II;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;1;1;31;0;Vila Palmeiras;São Paulo;0;1;0;0;7
Curso Técnico em Radiologia;1;0;26;1;Centro;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;1;0;29;0;Zabelê;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;1;0;24;1;Ibirapuera;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;1;5;26;0;Cidade Modelo;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Radiologia;1;5;32;1;Felícia;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Radiologia;1;1;30;1;Boa Vista;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;1;0;46;1;Patagônia;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;1;2;31;0;Centro;Itambé;0;0;0;0;0
Curso Técnico em Radiologia;1;0;43;1;Zabele;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;3;14;22;1;Zabelê;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;3;12;22;1;Cruzeiro;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;4;0;38;1;Centro;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;1;6;40;1;Brasil;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;1;0;29;0;Candeias;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Radiologia;1;5;37;1;Brasil;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Radiologia;1;0;18;1;Centro;Tremedal;0;0;0;0;0
Curso Técnico em Radiologia;1;0;34;1;Guarani;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;1;0;29;1;Boa Vista;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;1;0;25;0;Espírito Santo;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;1;0;25;1;Ouro Verde;Barra do Choça;0;0;0;0;0
Curso Técnico em Radiologia;1;6;18;1;Centro;Planalto;0;1;0;0;10
Curso Técnico em Radiologia;1;0;25;1;Brasil;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;1;6;27;1;Centro;Piatã;0;0;0;0;10
Curso Técnico em Radiologia;1;6;17;1;Espírito Santo;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Radiologia;1;0;29;1;Ibirapuera;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;1;0;33;1;São Pedro;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;1;14;21;1;Brasil;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;1;0;20;1;São Pedro;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;1;16;20;0;Campinhos (Lagoa Azul);Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;1;0;46;1;Ibirapuera;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;1;6;27;1;Centro;Belo Campo;0;0;0;0;2
Curso Técnico em Radiologia;3;11;56;1;Jatobá;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;3;16;30;1;Espírito Santo;Vitória da Conquista;0;0;0;0;3
Curso Técnico em Radiologia;3;8;24;1;Espírito Santo-Morada Real;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;2;2;27;0;Panorama;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;2;0;21;0;Zabelê - Urbis V;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;2;0;27;1;Centro;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;2;36;31;1;Lagoa das Flores;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;2;0;36;1;Bela vista;Barra do Choça;0;1;0;0;8
Curso Técnico em Radiologia;2;3;34;0;Candeias;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Radiologia;2;0;30;1;Centro;Anagé;0;1;0;0;7
Curso Técnico em Radiologia;2;0;22;1;Patagônia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;2;11;22;1;Jatobá;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;2;12;23;0;Guarani;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;2;3;30;1;Zabelê;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;2;11;27;1;Centro;Cândido Sales;0;1;0;0;8
Curso Técnico em Radiologia;3;0;26;0;Patagônia;Vitória da Conquista;0;0;0;0;12
Curso Técnico em Radiologia;3;0;23;1;Inhobim;Vitória da Conquista;0;0;0;0;12
Curso Técnico em Radiologia;3;6;24;0;Boa Vista;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;3;0;21;0;Boa Vista;Vitória da Conquista;0;0;0;0;12
Curso Técnico em Radiologia;3;0;21;1;Espírito Santo;Vitória da Conquista;0;0;0;0;12
Curso Técnico em Radiologia;3;0;26;1;Guarani;Vitória da Conquista;0;0;0;0;12
